  2.061153622439000E-007  1.535152131559442E-007  1.535152126537701E-007
  2.081868560730650E-007  1.547975374804465E-007  1.547975369731724E-007
  2.102791687613270E-007  1.560901963606029E-007  1.560901958481894E-007
  2.123925095416982E-007  1.573932760885075E-007  1.573932755709148E-007
  2.145270897500181E-007  1.587068636517542E-007  1.587068631289421E-007
  2.166831228460860E-007  1.600310467392405E-007  1.600310462111681E-007
  2.188608244350085E-007  1.613659137470134E-007  1.613659132136397E-007
  2.210604122887591E-007  1.627115537841725E-007  1.627115532454558E-007
  2.232821063679562E-007  1.640680566788099E-007  1.640680561347080E-007
  2.255261288438591E-007  1.654355129840042E-007  1.654355124344746E-007
  2.277927041205855E-007  1.668140139838607E-007  1.668140134288604E-007
  2.300820588575518E-007  1.682036516996009E-007  1.682036511390862E-007
  2.323944219921395E-007  1.696045188957006E-007  1.696045183296276E-007
  2.347300247625892E-007  1.710167090860781E-007  1.710167085144022E-007
  2.370891007311241E-007  1.724403165403322E-007  1.724403159630084E-007
  2.394718858073070E-007  1.738754362900300E-007  1.738754357070127E-007
  2.418786182716312E-007  1.753221641350463E-007  1.753221635462894E-007
  2.443095387993488E-007  1.767805966499535E-007  1.767805960554106E-007
  2.467648904845383E-007  1.782508311904640E-007  1.782508305900878E-007
  2.492449188644143E-007  1.797329658999230E-007  1.797329652936661E-007
  2.517498719438816E-007  1.812270997158558E-007  1.812270991036700E-007
  2.542800002203354E-007  1.827333323765666E-007  1.827333317584031E-007
  2.568355567087120E-007  1.842517644277909E-007  1.842517638036006E-007
  2.594167969667899E-007  1.857824972294025E-007  1.857824965991355E-007
  2.620239791207458E-007  1.873256329621731E-007  1.873256323257791E-007
  2.646573638909678E-007  1.888812746345887E-007  1.888812739920168E-007
  2.673172146181275E-007  1.904495260897191E-007  1.904495254409179E-007
  2.700037972895140E-007  1.920304920121443E-007  1.920304913570616E-007
  2.727173805656335E-007  1.936242779349367E-007  1.936242772735199E-007
  2.754582358070747E-007  1.952309902466992E-007  1.952309895788952E-007
  2.782266371016460E-007  1.968507361986613E-007  1.968507355244163E-007
  2.810228612917836E-007  1.984836239118318E-007  1.984836232310912E-007
  2.838471880022370E-007  2.001297623842096E-007  2.001297616969184E-007
  2.866998996680307E-007  2.017892614980534E-007  2.017892608041561E-007
  2.895812815627086E-007  2.034622320272098E-007  2.034622313266500E-007
  2.924916218268613E-007  2.051487856445008E-007  2.051487849372217E-007
  2.954312114969406E-007  2.068490349291713E-007  2.068490342151153E-007
  2.984003445343630E-007  2.085630933743973E-007  2.085630926535062E-007
  3.013993178549066E-007  2.102910753948540E-007  2.102910746670690E-007
  3.044284313584026E-007  2.120330963343463E-007  2.120330955996080E-007
  3.074879879587257E-007  2.137892724735006E-007  2.137892717317488E-007
  3.105782936140856E-007  2.155597210375194E-007  2.155597202886932E-007
  3.136996573576229E-007  2.173445602039978E-007  2.173445594480358E-007
  3.168523913283132E-007  2.191439091108050E-007  2.191439083476450E-007
  3.200368108021809E-007  2.209578878640283E-007  2.209578870936074E-007
  3.232532342238271E-007  2.227866175459822E-007  2.227866167682368E-007
  3.265019832382742E-007  2.246302202232828E-007  2.246302194381484E-007
  3.297833827231311E-007  2.264888189549865E-007  2.264888181623983E-007
  3.330977608210807E-007  2.283625378007969E-007  2.283625370006890E-007
  3.364454489726948E-007  2.302515018293357E-007  2.302515010216416E-007
  3.398267819495783E-007  2.321558371264832E-007  2.321558363111356E-007
  3.432420978878466E-007  2.340756708037846E-007  2.340756699807156E-007
  3.466917383219398E-007  2.360111310069261E-007  2.360111301760668E-007
  3.501760482187759E-007  2.379623469242784E-007  2.379623460855593E-007
  3.536953760122483E-007  2.399294487955111E-007  2.399294479488618E-007
  3.572500736380690E-007  2.419125679202755E-007  2.419125670656250E-007
  3.608404965689629E-007  2.439118366669598E-007  2.439118358042360E-007
  3.644670038502152E-007  2.459273884815132E-007  2.459273876106434E-007
  3.681299581355759E-007  2.479593578963439E-007  2.479593570172545E-007
  3.718297257235262E-007  2.500078805392879E-007  2.500078796519044E-007
  3.755666765939080E-007  2.520730931426512E-007  2.520730922468985E-007
  3.793411844449224E-007  2.541551335523257E-007  2.541551326481277E-007
  3.831536267305001E-007  2.562541407369794E-007  2.562541398242588E-007
  3.870043846980465E-007  2.583702547973199E-007  2.583702538759991E-007
  3.908938434265675E-007  2.605036169754351E-007  2.605036160454353E-007
  3.948223918651771E-007  2.626543696642090E-007  2.626543687254505E-007
  3.987904228719929E-007  2.648226564168136E-007  2.648226554692159E-007
  4.027983332534224E-007  2.670086219562788E-007  2.670086209997604E-007
  4.068465238038437E-007  2.692124121851399E-007  2.692124112196183E-007
  4.109353993456852E-007  2.714341741951629E-007  2.714341732205548E-007
  4.150653687699086E-007  2.736740562771504E-007  2.736740552933715E-007
  4.192368450768980E-007  2.759322079308257E-007  2.759322069377906E-007
  4.234502454177603E-007  2.782087798747981E-007  2.782087788724207E-007
  4.277059911360407E-007  2.805039240566093E-007  2.805039230448023E-007
  4.320045078098576E-007  2.828177936628614E-007  2.828177926415365E-007
  4.363462252944604E-007  2.851505431294272E-007  2.851505420984951E-007
  4.407315777652157E-007  2.875023281517437E-007  2.875023271111142E-007
  4.451610037610251E-007  2.898733056951897E-007  2.898733046447714E-007
  4.496349462281793E-007  2.922636340055472E-007  2.922636329452477E-007
  4.541538525646534E-007  2.946734726195485E-007  2.946734715492743E-007
  4.587181746648468E-007  2.971029823755087E-007  2.971029812951652E-007
  4.633283689647730E-007  2.995523254240454E-007  2.995523243335370E-007
  4.679848964877040E-007  3.020216652388851E-007  3.020216641381150E-007
  4.726882228902725E-007  3.045111666277575E-007  3.045111655166278E-007
  4.774388185090382E-007  3.070209957433794E-007  3.070209946217910E-007
  4.822371584075218E-007  3.095513200945264E-007  3.095513189623792E-007
  4.870837224237117E-007  3.121023085571968E-007  3.121023074143894E-007
  4.919789952180485E-007  3.146741313858645E-007  3.146741302322944E-007
  4.969234663218909E-007  3.172669602248252E-007  3.172669590603884E-007
  5.019176301864698E-007  3.198809681196329E-007  3.198809669442246E-007
  5.069619862323334E-007  3.225163295286323E-007  3.225163283421462E-007
  5.120570388992901E-007  3.251732203345827E-007  3.251732191369114E-007
  5.172032976968522E-007  3.278518178563776E-007  3.278518166474123E-007
  5.224012772551882E-007  3.305523008608600E-007  3.305522996404907E-007
  5.276514973765856E-007  3.332748495747333E-007  3.332748483428487E-007
  5.329544830874317E-007  3.360196456965695E-007  3.360196444530569E-007
  5.383107646907167E-007  3.387868724089156E-007  3.387868711536611E-007
  5.437208778190647E-007  3.415767143904978E-007  3.415767131233860E-007
  5.491853634882967E-007  3.443893578285257E-007  3.443893565494400E-007
  5.547047681515337E-007  3.472249904310969E-007  3.472249891399190E-007
  5.602796437538412E-007  3.500838014397019E-007  3.500838001363124E-007
  5.659105477874254E-007  3.529659816418315E-007  3.529659803261095E-007
  5.715980433473820E-007  3.558717233836871E-007  3.558717220555102E-007
  5.773426991880067E-007  3.588012205829937E-007  3.588012192422380E-007
  5.831450897796707E-007  3.617546687419178E-007  3.617546673884580E-007
  5.890057953662685E-007  3.647322649600912E-007  3.647322635938004E-007
  5.949254020232427E-007  3.677342079477393E-007  3.677342065684892E-007
  6.009045017161921E-007  3.707606980389183E-007  3.707606966465789E-007
  6.069436923600686E-007  3.738119372048585E-007  3.738119357992983E-007
  6.130435778789690E-007  3.768881290674175E-007  3.768881276485035E-007
  6.192047682665288E-007  3.799894789126427E-007  3.799894774802402E-007
  6.254278796469210E-007  3.831161937044440E-007  3.831161922584166E-007
  6.317135343364694E-007  3.862684820983784E-007  3.862684806385881E-007
  6.380623609058812E-007  3.894465544555463E-007  3.894465529818534E-007
  6.444749942431040E-007  3.926506228566019E-007  3.926506213688650E-007
  6.509520756168154E-007  3.958809011158771E-007  3.958808996139533E-007
  6.574942527405504E-007  3.991376047956207E-007  3.991376032793650E-007
  6.641021798374731E-007  4.024209512203533E-007  4.024209496896190E-007
  6.707765177057999E-007  4.057311594913403E-007  4.057311579459789E-007
  6.775179337848795E-007  4.090684505011809E-007  4.090684489410421E-007
  6.843271022219378E-007  4.124330469485182E-007  4.124330453734499E-007
  6.912047039394927E-007  4.158251733528674E-007  4.158251717627157E-007
  6.981514267034474E-007  4.192450560695661E-007  4.192450544641751E-007
  7.051679651918673E-007  4.226929233048453E-007  4.226929216840570E-007
  7.122550210644483E-007  4.261690051310241E-007  4.261690034946788E-007
  7.194133030326836E-007  4.296735335018278E-007  4.296735318497638E-007
  7.266435269307352E-007  4.332067422678312E-007  4.332067405998845E-007
  7.339464157870182E-007  4.367688671920268E-007  4.367688655080317E-007
  7.413226998965040E-007  4.403601459655215E-007  4.403601442653100E-007
  7.487731168937503E-007  4.439808182233595E-007  4.439808165067615E-007
  7.562984118266657E-007  4.476311255604749E-007  4.476311238273183E-007
  7.638993372310146E-007  4.513113115477750E-007  4.513113097978855E-007
  7.715766532056714E-007  4.550216217483531E-007  4.550216199815542E-007
  7.793311274886315E-007  4.587623037338349E-007  4.587623019499477E-007
  7.871635355337853E-007  4.625336071008569E-007  4.625336052997005E-007
  7.950746605884642E-007  4.663357834876802E-007  4.663357816690711E-007
  8.030652937717663E-007  4.701690865909383E-007  4.701690847546910E-007
  8.111362341536690E-007  4.740337721825230E-007  4.740337703284497E-007
  8.192882888349362E-007  4.779300981266069E-007  4.779300962545169E-007
  8.275222730278293E-007  4.818583243968039E-007  4.818583225065047E-007
  8.358390101376295E-007  4.858187130934719E-007  4.858187111847680E-007
  8.442393318449782E-007  4.898115284611531E-007  4.898115265338468E-007
  8.527240781890465E-007  4.938370369061597E-007  4.938370349600509E-007
  8.612940976515395E-007  4.978955070143008E-007  4.978955050491866E-007
  8.699502472415452E-007  5.019872095687547E-007  5.019872075844294E-007
  8.786933925812359E-007  5.061124175680855E-007  5.061124155643411E-007
  8.875244079924318E-007  5.102714062444085E-007  5.102714042210341E-007
  8.964441765840330E-007  5.144644530817020E-007  5.144644510384842E-007
  9.054535903403319E-007  5.186918378342685E-007  5.186918357709909E-007
  9.145535502102119E-007  5.229538425453472E-007  5.229538404617907E-007
  9.237449661972436E-007  5.272507515658770E-007  5.272507494618197E-007
  9.330287574506850E-007  5.315828515734129E-007  5.315828494486298E-007
  9.424058523573979E-007  5.359504315911961E-007  5.359504294454595E-007
  9.518771886346875E-007  5.403537830073803E-007  5.403537808404595E-007
  9.614437134240741E-007  5.447931995944137E-007  5.447931974060748E-007
  9.711063833860089E-007  5.492689775285788E-007  5.492689753185851E-007
  9.808661647955404E-007  5.537814154096924E-007  5.537814131778037E-007
  9.907240336389425E-007  5.583308142809646E-007  5.583308120269378E-007
  1.000680975711315E-006  5.629174776490207E-007  5.629174753726095E-007
  1.010737986715162E-006  5.675417115040857E-007  5.675417092050406E-007
  1.020896072359964E-006  5.722038243403328E-007  5.722038220184007E-007
  1.031156248462753E-006  5.769041271763983E-007  5.769041248313231E-007
  1.041519541049687E-006  5.816429335760633E-007  5.816429312075854E-007
  1.051986986458663E-006  5.864205596691029E-007  5.864205572769592E-007
  1.062559631442943E-006  5.912373241723072E-007  5.912373217562308E-007
  1.073238533275836E-006  5.960935484106707E-007  5.960935459703916E-007
  1.084024759856425E-006  6.009895563387571E-007  6.009895538740016E-007
  1.094919389816357E-006  6.059256745622354E-007  6.059256720727259E-007
  1.105923512627707E-006  6.109022323595934E-007  6.109022298450488E-007
  1.117038228711926E-006  6.159195617040265E-007  6.159195591641617E-007
